id,question,option_a,option_b,option_c,option_d,correct_answer,question_type,question_level,topic,subject_domain,language
6c7f3f65-780b-426a-a9fa-6c8c193a5954,हृदय रोग व्याधि है,अभ्यंतर मार्ग,मध्यम मार्ग,बाह्य मार्ग,सभी,B,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),hi
7add5918-030d-4a89-a5f2-469e654bd92f,चित्रकादि वटी को चरक संहिता चिकित्सा स्थान में …………चिकित्सा अध्याय में बताया गया है।,अतिसार,ग्रहणी,गुल्म,पांडु-चिकित्सा,B,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),hi
14576224-1cdd-4472-a2a4-8add522d387d,सीड्रस डिओडारा का स्वरूप है,लता,वृक्ष,गुल्म,क्षुप,B,MCQ,Easy,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,hi
11d90d67-2c1a-437e-a8d5-6439fc75411e,प्लीहा का विकास...... से होता है।,शोणित,शोणित कित्त,शोणित फेन,कहप,A,MCQ,Medium,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),hi
1cdb6283-f8b3-4370-9111-2d5e883906f6,चरक के अनुसार मूत्रकृच्छ के प्रकारों की संख्या ................ है।,8,9,7,6,A,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),hi
67ec24d2-126a-449e-9489-562d774e8a7d,न्यूनतम रक्त दबाव कहाँ होता है?,महाधमनी,धमनियाँ,केशिकाएँ,स्वल्पशिराएँ,D,MCQ,Easy,Ayurvedic Physiology,Sharir (Anatomy & Physiology),hi
0bf9ad32-d338-4136-92ee-dfc8fbb6cca6,Which vyadhi is one in number,Gridhrasi,Ama,Pandu,Sanyasa,D,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),hi
b4bdf8e6-39d7-45f7-8240-aa6a151adbee,जलार्बुद में ........... उपचार है,शस्त्र,अग्नि,स्क्षार,उपरोक्त सभी,D,MCQ,Medium,Netraroga,"Shalakya Tantra (ENT, Eye, Dentistry)",hi
46d98b40-0c88-4e5b-9156-ba239de82c03,"कुष्ठ रोग की एक लंबी अवधि होती है, औसतन ---",1-2 वर्ष,3-5 वर्ष,3-5 महीने,1-2 महीने,B,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),hi
ad9199ff-e485-4d66-88ea-6344662f45ab,जीबीएस की स्थापना नैदानिक आधार पर की जाती है और ………. अध्ययन द्वारा पुष्टि की जाती है।,रेडियोलॉजी,पैथोलॉजी,हिस्टोपैथोलॉजी,नर्व कंडक्शन,D,MCQ,Medium,Neurology,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),hi
04d8aea3-9594-45fe-b238-13e90831db19,"कील, प्रतिखूर, बीजक, परीध ये मूढगर्भ के चार प्रकार निम्नोक्त में से किस ने निर्दिष्ट किये हैं?",चरक,सुश्रुत,योगरत्नाकर,वाग्भट,C,MCQ,Medium,Prasuti & Stri Roga,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),hi
1290d7b3-f2d1-4dfc-8452-aa9dec44322b,"सुश्रुत के अनुसार, शिरोविरेचन नस्य की उत्तम मात्रा ……..बिंदु है।",2,4,6,8,D,MCQ,Easy,Panchakarma,Panchakarma & Rasayana,hi
cb01c1ed-8a55-4387-8995-70e14338fd75,स्तन्य शोधन गण की सामग्री ________ है।,किराततिक्त,देवदारु,सुन्ति,उपरोक्त सभी,D,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,hi
423ef0fc-9969-4208-81ad-dcb89cbde762,चरक संहिता और सुश्रुत संहिता दोनों में मेदावह स्रोतस के मूल स्थान के रूप में कहे गए अंग हैं ...,"वृक्क, कटि","वृक्क, वपवाहन, कटि","वृक्क, संधि, वपवाहन","वृक्क, वपवाहन, स्नायु",B,MCQ,Medium,Srotas,Samhita & Siddhanta (Fundamentals),hi
6a89b0b7-9205-4e56-8462-8ecaa678fd43,"यदि हमारे प्रयोग में तीन समूह थे (उदाहरण के लिए, प्लासीबो, नई दवा #1, नई दवा #2), तो हम यह जानना चाह सकते हैं कि आधार रेखा पर तीनों समूहों में सिस्टोलिक रक्त दबाव का माध्य भिन्न था या नहीं? इसके लिए ………. परीक्षण का उपयोग करें।",एनोवा,टी परीक्षण,जेड परीक्षण,काई वर्ग परीक्षण,A,MCQ,Easy,Research Methodology,Research & Statistics,hi
8fb11458-fbf3-45e9-8448-c1e07e6eff08,"मंड, पेय और विलेपि ........... से बने होते हैं।",तंडुल,आतसी,सत्तू,यव,A,MCQ,Easy,Panchakarma,Panchakarma & Rasayana,hi
079e3bca-1f92-4b46-99b9-c4355ef40fe2,स्थूल हन्वस्थि इसकी विशेषता है-----------------------------------------------------------------------------------------------------------------------------------,रस,रक्त,मांस,अस्थि,D,MCQ,Easy,Dhatusarata,Samhita & Siddhanta (Fundamentals),hi
4e593338-33db-4d8a-809a-fdc0c6987a0f,आचार्य कश्यप ने मध्यमावस्था का उल्लेख किया है तक -,50 वर्ष,60 वर्ष,70 वर्ष,80 वर्ष,C,MCQ,Easy,Kaumarbhritya,Kaumarbhritya & Pediatrics,hi
20d57c74-5df9-4a82-8b66-c55a2d8556cf,आचार्य सुश्रुत के अनुसार नेत्र में बाह्यगामी स्त्रोतस की संख्या हैं ......,6,2,6,5,C,MCQ,Easy,Netraroga,"Shalakya Tantra (ENT, Eye, Dentistry)",hi
cde1188a-e8ec-4f1f-90f0-84832af0bfe7,As per Charak सन्धानकृद्वात्तहरो......... .. स्वाद्शीतलः| Fill the correct answer,बला,माष,गोधम्मः,म्दुग,D,Fill in the blanks,Medium,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,hi
780152e2-1923-41c2-9a4b-69dd74899e3a,"चरक संहिता पर रचित हिन्दी टीका ""वैद्य मनोरमा"" के लेखक कौन हैं।",जयदेव विद्यालंकार,अन्रिदेव विद्यालंकार,ब्रह्मानन्द त्रिपाठी,रविदत्त त्रिपाठी,D,MCQ,Easy,Samhita & Siddhanta,Samhita & Siddhanta (Fundamentals),hi
eae94034-fec4-4c99-b398-0b150b1801f9,गर्भावस्था के _______ महीने में गोक्षुर सिद्ध घृत की सलाह दी जाती है।,तीसरे,छठे,पाँचवें,सातवें,B,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,hi
f4927358-a116-48f6-99e8-1e27b1fba763,गिलेन बैरे सिंड्रोम ........ है।,एंडोक्राइन रोग,पॉलीन्यूरोपैथी,विटामिन की कमी,खनिज की कमी,B,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),hi
5f259e0f-b2a7-49e2-8c54-3695f0260302,आचार्य चरक के अनुसार ग्रीष्म ऋतु के स्थान पर दिवास्वप्न से कौन सा दोष प्रकोपित होता है?,कफपित्त,कफ,वात,त्रिदोष,B,MCQ,Medium,Nidra,Yoga & Psychology,hi
6520695e-efe8-43d0-9ebf-cefbdc5460a2,गर्भावस्था के दौरान यौन संचारित संक्रमण ------- का कारण बन सकता है।,एनीमिया,पीआईएच,जीडीएम,स्टिल बर्थ,D,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),hi
b5e23f05-5def-4ba3-a869-961e7bd75479,निम्नलिखित में से कौन प्रकीर्णन के माप हैं? I. माध्य विचलन II. बहुलक III. मानक विचलन IV. अंतर-चतुर्थक परास,A. I और II सही हैं,"B. I, III और IV सही हैं","C. II, III और IV सही हैं",D. I और III सही हैं,B,MCQ,Easy,Public Health,Swasthavritta & Public Health,hi
50907e31-bfd2-4f16-944d-3077b69dfb93,सांख्यिकीय सॉफ्टवेयर है,ग्राफपैड प्रिज्म,SPSS,WS वर्ड,a और b दोनों,D,MCQ,Easy,Medical Statistics,Research & Statistics,hi
0c25ee17-6b84-4c8b-9c40-54d877f0fa3e,-------------------- नास्य क्रुमिज शिरोरोग में उपयुक्त है।,तीक्ष्ण,स्नेहन,स्तम्भन,शमन,A,MCQ,Medium,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),hi
6e765682-01e5-4847-9ab9-973b1ccc59c9,अष्टांगसंग्रहकार ने कुष्ठ की तुलना में ------------ को अधिक बीभत्स माना है।,अर्श,श्वित्र,विद्रधि,प्रमेह,B,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),hi
06203905-be5b-49a3-951f-c175db7b0a52,चव्या …… की सामग्री है।,अर्शोघ्न गण,कंदुघ्न,भेदनीय गण,कृमिघ्न गण,A,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,hi
36589e42-0496-4439-9357-daa6fddd2cf6,फिल्ट्रम के निकट का क्षेत्र लिटिल का डेंजर एरिया कहलाता है क्योंकि यह ______ में ड्रेन होता है।,प्टेराइड प्लेक्सस,श्रेष्ठ फेशियल शिरा,निम्न फेशियल शिरा,इनमें से कोई नहीं,B,MCQ,Medium,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),hi
325037f1-45db-4723-ae13-1d7340a81fd3,हिंग्वष्टक चूर्ण का उपयोग निम्नलिखित अनुपान के साथ किया जाता है,गोदुग्ध,गो-तक्र,गोघृत,गोदधि,C,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,hi
