ITA_ID,English_Term,Ground_Truth,Predicted,Match
ITA-5.72.23,Reaction due to contact with a frog,maṇḍūkadaṣṭaḥ,Kukkura Visha,False
ITA-5.72.24,Reaction due to ant bite,pipīlikā-daṣṭaḥ,Kukkuta Visha,False
ITA-5.72.25,Reaction due to lizard bite,kṛkalāsadaṣṭaḥ,Manduka Visha,False
ITA-5.72.26,Poisonous leech bite,saviṣa-jalaukādaṣṭaḥ,Jalaja Visha,False
ITA-5.72.27,Contact with or consumption of poisonous fish,saviṣa-matsyadaṣṭaḥ,Jalaja Visha,False
ITA-5.72.28,Reaction due to contact with household lizard,gṛhagodhikādaṣṭaḥ,Sthavara Visha,False
ITA-5.72.29,Reaction due to sting of honeybee,makṣikā-daṣṭaḥ,Visha from insect bite,False
ITA-5.72.30,Reaction due to sting of mosquito,maśaka-daṣṭaḥ,Visha from lizard bite,False
ITA-5.72.31,Reaction due to sting of centipede,śatapadī-daṣṭaḥ,Visha from house lizard,False
ITA-5.73.1,Injury of vulnerable locations,marmaviddhaḥ/ marmābhighātaḥ/ marmakṣataḥ,Visha from house lizard,False
ITA-5.73.2,Foreign body in the skin,tvaggata-śalyaḥ,त्वचागत शल्यम्,False
ITA-5.73.3,Foreign body in the muscle,māṃsagata-śalyaḥ,मांसगत शल्यम्,False
ITA-5.73.4,Foreign body between the muscles,peśyantaragata-śalyaḥ,मांसगत शल्यम्,False
ITA-5.73.5,Foreign body in the veins,sirāgata-śalyaḥ,सिरागत शल्यम्,False
ITA-5.73.6,"Foreign body in the ligaments, and tendons",snāyugata-śalyaḥ,मांसगत सिरा,False
ITA-5.73.7,Foreign body in the joints,sandhigata-śalyaḥ,सन्धिगत शल्यम्,False
ITA-5.73.8,Foreign body in the bones,asthigata-śalyaḥ,मांसगत सन्धि,False
ITA-5.73.9,Foreign body in the arteries,dhamanīgata-śalyaḥ,अस्थगतागत शल्यम्,False
ITA-5.73.10,Foreign body in the alimentary canal,koṣṭhagata-śalyaḥ,रक्तगत शल्यम्,False
ITA-5.73.11,"Unripe swelling, pre-pus formation stage.",āmaśophaḥ,रक्तगत शल्यम्,False
ITA-5.73.12,Injury to perineal raphe,sevanī-chedaḥ,मांसगत रक्तगति,False
ITA-5.73.13,Stab injury,bhinna-sadyovraṇaḥ,सिरागत रक्तगति,False
ITA-5.73.14,Injury of visceral organs,koṣṭhaabhighātaḥ/ bhinnaḥ,मांसगत रक्तगति,True
ITA-5.73.15,Accumulation of blood in the thoracoabdominal cavity due to injury,raktapūrṇakoṣṭhaḥ,अस्थगतागत रक्तगति,False
ITA-5.73.16,Accumulation of blood in the stomach due to injury,āmāśayastha-rudhiraḥ,मांसगत रक्तगति,False
ITA-5.73.17,Accumulation of blood in the large intestine due to injury,pakvāśayastha-rudhiraḥ,रक्तसङ्ग्रहः (rakta-sangrahaḥ),False
ITA-5.73.18,Irremediable internal visceral injury,asādhya-koṣṭhabhedaḥ,असाध्यं आघातः (asadhyam āghātam),False
ITA-5.73.19,Penetrating or puncturing deep injury,viddhaḥ,भेद्यं च विद्धं च (bhedyam ca vidhvam ca),False
ITA-5.73.20,Penetrating or puncturing deep injury to vessels,sirāviddhaḥ,विद्धं च धमनीं च (vidham ca dhāminī ca),False
ITA-5.73.21,Penetrating or puncturing deep injury to ligaments,snāyuviddhaḥ,भेद्यं च स्नायुं च (bhedyam ca snāyuḥ ca),False
ITA-5.73.22,Injury to movable and immovable joints,calācala-sandhikṣataḥ,स्रोतसां च भेदनम् (srotasāṁś ca bhedanam),False
ITA-5.73.23,Injury or damage to the body channels,srotoviddhaḥ,च. संस्थानं च भेदनम् (ch. sthānaṁ ca bhedanam),False
ITA-5.73.24,Injury to the conduit for vital life force,prāṇavahasrotoviddhaḥ,च. च्छ. संस्थानं च भेदनम् (ch. chh. sthānaṁ ca bhedanam),False
ITA-5.73.25,Injury to the gastrointestinal tract,annavahasrotoviddhaḥ,च. च्छ. संस्थानं च भेदनम् (ch. chh. sthānaṁ ca bhedanam),False
ITA-5.73.26,Injury to the watercarrying channels,udakavahasrotoviddhaḥ,च. च्छ. संस्थानं च भेदनम् (ch. chh. sthānaṁ ca bhedanam),False
ITA-5.73.27,Injury to the channels carrying nutrient fluids,rasavahasrotoviddhaḥ,च. च्छ. संस्थानं च भेदनम् (ch. chh. sthānaṁ ca bhedanam),False
ITA-5.73.28,Injury to the channels carrying blood,raktavahasrotoviddhaḥ,च. च्छ. संस्थानं च भेदनम् (ch. chh. sthānaṁ ca bhedanam),False
ITA-5.73.29,Injury to the channels that nourish muscles,māṁsavahasrōtōviddhaḥ,च. च्छ. संस्थानं च भेदनम् (ch. chh. sthānaṁ ca bhedanam),False
ITA-5.73.30,Injury to the channels carrying fat,medovahasrotoviddhaḥ,च. च्छ. संस्थानं च भेदनम् (ch. chh. sthānaṁ ca bhedanam),False
ITA-5.73.31,Injury to the channels that nourish bone,asthivahasrotoviddhaḥ,,False
ITA-5.73.32,Injury to the channels of the genital system,śukravahasrotoviddha,च.सू. 1/20: च.सू. 1/21: च.सू. 1/22: च.सू. 1/23: च.सू. 1/24: च.सू. 1/25: च.सू. 1/26: च.सू. 1/27: च.सू. 1/28: च.सू. 1/29: च.सू. 1/30: च.सू. 1/31: च.सू. 1/32: च.सू. 1/33: च.सू. 1/34: च.सू. 1/35: च.सू. 1/36: च.सू. 1/37: च.सू. 1/38: च.सू. 1/39: च.सू. 1/40: च.सू. 1/41: च.सू. 1/42: च.सू. 1/43: च.सू. 1/44: च.सू. 1/45: च.सू. 1/46: च.सू. 1/47: च.सू. 1/48: च.सू. 1/49: च.सू. 1/50: च.सू. 1/51: च.सू. 1/52: च.सू. 1/53: च.सू. 1/54: च.सू. 1/55: च.सू. 1/56: च.सू. 1/57: च.सू. 1/58: च.सू. 1,False
ITA-5.73.33,Injury to the channels of the menstrual system,ārtavavahasrotoviddhaḥ,,False
ITA-5.73.34,Injury to the channels of the urinary system,mūtravahasrotoviddhaḥ,,False
ITA-5.73.35,Injury to the channels of the gastrointestinal system,purīṣavahasrotoviddhaḥ,,False
ITA-5.73.36,Multiorgan injuries,sarvāṅgābhighataḥ,,False
ITA-5.73.37,Urethral injury,mūtrapraseka-kṣaṇanam,,False
ITA-5.73.38,Head injury,śirobhighātaḥ,,False
ITA-5.73.39,Injury to the urinary bladder,basti-abhighātaḥ,,False
ITA-5.73.40,Injury to the seminal passages,muṣkasroto abhighātaḥ,,False
ITA-5.73.41,Frostbite,śītābhihataḥ,,False
ITA-5.74.1,Disorders due to unwholesome diet,āhāravaiṣamyam,,False
ITA-5.74.2,Disorder due to insufficient or suboptimal food intake,hīnamātrāhāraḥ,,False
ITA-5.74.3,Disorder due to excessive or supraoptimal food intake,atimātrāhāraḥ/ āhāratiyogaḥ,,False
ITA-5.74.4,Disorder due to abnormal food intake,āhāramithyāyogaḥ,,False
ITA-5.74.5,Disorder due to intake of incompatible foods,viruddhānnabhojanam/ viruddhāhāraḥ,,False
ITA-5.74.6,Disorder due to excessive intake of animal meat from region with dry forests and less rainfall,jāṅgalamāṃsātyupayogaḥ,Vata Vyadhi due to excessive intake of meat from dry forest animals and low rainfall region,False
ITA-5.74.7,"Disorder due to excess intake of milk from single-hoofed animals (horse, donkey, etc.)",ekaśephakṣīrapānam,Pittaja Jwara due to excessive intake of milk from single-hoofed animals,False
ITA-5.74.8,Disorder due to excess intake of food able to increase heat in body or increase pitta,uṣṇavīrya-dravyātiyogaḥ / āgneya-dravyātiyogaḥ,Kaphaja disorders due to excessive intake of jaggery,False
ITA-5.74.9,Disorder due to excessive intake of fresh jaggery,navaguḍa-atyupayogaḥ,Amajwara due to excessive intake of cereals like rice,False
ITA-5.74.10,"Disorder due to excessive intake of cereals, e.g. rice",śālidhānya-atiyogaḥ,Vataja disorders due to excessive intake of alcoholic beverages,False
ITA-5.74.11,"Disorder due to excessive intake of oil, e.g. sesame oil",tailasevana-atiyogaḥ,Pittaja disorders due to excessive intake of sesame oil,False
ITA-5.74.12,Disorder due to abusive ingestion of alcoholic beverages,madyapānātiyogaḥ,Vataja disorders due to improper consumption of curd,False
ITA-5.74.13,Disorder due to improper consumption of curd,dadhi-mithyopayogaḥ,Pittaja disorders due to excessive intake of drugs with predominantly one taste,False
ITA-5.74.14,Disorder due to excessive intake of drugs or diet with predominantly one taste,rasātiyogaḥ,Vataja disorders due to excessive intake of sour substances,False
ITA-5.74.15,Disorder due to excessive intake of sweet substances,madhurarasātiyogaḥ,Pittaja disorders due to excessive intake of salty substances,False
ITA-5.74.16,Disorder due to excessive intake of sour substances,amlarasātiyogaḥ,Vataja disorders due to excessive intake of pungent substances,False
ITA-5.74.17,Disorder due to excessive intake of salty substances,lavaṇarasātiyogaḥ,Vataja disorders due to excessive intake of astringent substances,False
ITA-5.74.18,Disorder due to excessive intake of pungent substances,kaṭurasātiyogaḥ,Vataja disorders due to excessive intake of bitter substances,False
ITA-5.74.19,Disorder due to excessive intake of bitter substances,tiktarasātiyogaḥ,Vataja disorders due to excessive intake of sweet substances,False
ITA-5.74.20,Disorder due to excessive intake of astringent substances,kaṣāyarasātiyogaḥ,Vataja disorders due to excessive intake of dry forest meat from animals in low rainfall regions,False
ITA-5.75.1,Disorders due to improper lifestyle,vihāravaiṣamyam,Vyadhi due to asatmya vihara,False
ITA-5.75.2,Disorders due to improper sleep,nidrā-vaiṣamyam,Vyadhi due to anashana,False
ITA-5.75.3,"Disorder due to loss of sleep, insomnia",nidrānāśaḥ/ asvapnaḥ,Vyadhi due to atinidra,False
ITA-5.75.4,Disorder due to untimely sleeping,akālaśayanam,Vyadhi due to akala nidra,False
ITA-5.75.5,Disorder due to an improper seasonal regimen,ṛtukālacaryā-vaiṣamyam,Vyadhi due to atimaituna,False
ITA-5.75.6,Disorder due to improper bathing habits,snāna-vaiṣamyam,Vyadhi due to avilata snana,False
ITA-5.75.7,Disorder due to head bath with hot water,uṣṇajala-śiraḥsnānaḥ,Vyadhi due to shita jala snana,False
ITA-5.75.8,Disorder due to suppression of natural urges,vegāvarodhaḥ,Vyadhi due to vegadharana,False
ITA-5.75.9,Disorder due to withholding of flatus,adhovātavegarodhaḥ,Vyadhi due to vegadharana,False
ITA-5.75.10,Disorder due to withholding of tears,aśruvegarodhaḥ/ bāṣpavegarodhaḥ,Vyadhi due to vegadharana,False
ITA-5.75.11,Disorder due to withholding of vomiting,chardivegarodhaḥ,Vyadhi due to vegadharana,False
ITA-5.75.12,Disorder due to withholding of hiccups,hikkāvegarodhaḥ,Vyadhi due to vegadharana,False
ITA-5.75.13,Disorder due to withholding of yawning,jṛmbhāvegarodhaḥ,Vyadhi due to vegadharana,False
ITA-5.75.14,Disorder due to withholding of sneezing,kṣavathuvegarodhaḥ,Vyadhi due to vegadharana,False
ITA-5.75.15,Disorder due to withholding of urine,mūtra-vegarodhaḥ/ mūtragrahaḥ,Vyadhi due to vegadharana,False
ITA-5.75.16,Disorder due to withholding of sleep,nidrāvegarodhaḥ,Nidrā-hīna-janya-vikāra,False
ITA-5.75.17,Disorder due to withholding of faeces,purīṣavegarodhaḥ,Vāyū-hīna-janya-vikāra,False
ITA-5.75.18,Disorder due to withholding of breath on exertion,śramaśvāsavegarodhaḥ,Prāṇa-hīna-janya-vikāra,False
ITA-5.75.19,Disorder due to withholding of ejaculation,śukravegarodhaḥ,Udgāra-hīna-janya-vikāra,False
ITA-5.75.20,Disorder due to suppression of thirst,tṛṣṇāvegarodhaḥ,Aśmarī-hīna-janya-vikāra,False
ITA-5.75.21,Disorder due to suppression of belching,udgāragrahaḥ,Mūtra-kṛcchra-hīna-janya-vikāra,False
ITA-5.75.22,Disorder due to suppression of hunger,kṣud-vegarodhaḥ,Śukra-hīna-janya-vikāra,False
ITA-5.75.23,Disorders due to faulty sexual practices,vyavāya-vaiṣamyam/ maithunāpacāram,Vātika-hīna-janya-vikāra,False
ITA-5.75.24,Disorder due to deviated sexual activity,vyavāyamithyāyogaḥ/ mithyāvyavāyam,Paittika-hīna-janya-vikāra,False
ITA-5.75.25,Disorder due to excessive sexual activity,vyavāyātiyogaḥ,Śleṣmika-hīna-janya-vikāra,False
ITA-5.75.26,Disorders due to improper exercise,vyāyāma-vaiṣamyam,Sāmaja-hīna-janya-vikāra,False
ITA-5.75.27,Disorder due to excessive physical exercise,ativyāyāmaḥ/ vyāyāmatiyogaḥ,Raktaja-hīna-janya-vikāra,False
ITA-5.75.28,Disorder due to lack of physical exercise,avyāyāmaḥ,Agantuja-hīna-janya-vikāra,False
ITA-5.76.1,Conditions due to faulty treatment,"cikitsāpacāraḥ, vyāpat, upadrava",Sannipātaja-hīna-janya-vikāra,False
ITA-5.76.2,Condition of improper oleation therapy,snehana-apacāraḥ,Dvandvaja-hīna-janya-vikāra,False
ITA-5.76.3,Condition of subnormal oleation,snehana-ayogaḥ,स्नेहनोपरान्तः अल्पोष्णं स्नेहं ततः,False
ITA-5.76.4,Condition of excessive oleation,snehana-atiyogaḥ,स्नेहनोपरान्तः अतिस्निग्धं स्नेहं ततः,False
ITA-5.76.5,Condition of improper administration of oleation therapy,snehanamithyāyogaḥ/ mithyāsnehanam/ snehana-vyāpadaḥ/ snehavibhramam,स्नेहनोपरान्तः अल्पोष्णं स्नेहं ततः,False
ITA-5.76.6,Condition due to improper sudation,svedana-apacāraḥ,स्नेहनोपरान्तः अतिस्निग्धं स्नेहं ततः,False
ITA-5.76.7,Condition of subnormal sudation,svedana-ayogaḥ,स्नेहनोपरान्तः अतिस्निग्धं स्नेहं ततः,False
ITA-5.76.8,Condition of excessive sudation,svedana-atiyogaḥ,स्नेहनोपरान्तः अतिस्निग्धं स्नेहं ततः,False
ITA-5.76.9,Condition due to improper drying therapy,rūkṣaṇa-apacāraḥ,स्नेहनोपरान्तः अतिस्निग्धं स्नेहं ततः,False
ITA-5.76.10,Condition of excessive drying therapy,rūkṣaṇa-atiyogaḥ,स्नेहनोपरान्तः अतिस्निग्धं स्नेहं ततः,False
ITA-5.76.11,Condition due to improper astringent therapy,stambhana-apacāraḥ,स्नेहनोपरान्तः अतिस्निग्धं स्नेहं ततः,False
ITA-5.76.12,Condition of excessive astringent therapy,stambhana-atiyogaḥ,स्नेहनोपरान्तः अतिस्निग्धं स्नेहं ततः,False
ITA-5.76.13,Condition of administering constipating drugs in ama condition of diarrhoea,āmātisārasaṅgrahaḥ,स्नेहनोपरान्तः अतिस्निग्धं स्नेहं ततः,False
ITA-5.76.14,Condition of hoaemostasis of vitiated blood,aśuddharaktastambhanam,स्नेहनोपरान्तः अतिस्निग्धं स्नेहं ततः,False
ITA-5.76.15,Condition of forceful haemostasis of haemorrhage in overnourished,akṣīṇabalamāṃsasya raktapittastambhanam,स्नेहनोपरान्तः अतिस्निग्धं स्नेहं ततः,False
ITA-5.76.16,Condition of severe haemorrhage,raktātipravṛttiḥ,स्नेहनोपरान्तः अतिस्निग्धं स्नेहं ततः,False
ITA-5.76.17,Condition due to improper depletion therapy,laṅghana-apacāraḥ,,False
ITA-5.76.18,Condition of excessive depletion therapy,laṅghana-atiyogaḥ,,False
ITA-5.76.19,Condition due to improper nourishing therapy,bṛṃhaṇa-apacāraḥ,,False
ITA-5.76.20,Condition of excessive nourishing therapy,bṛṃhaṇa-atiyogaḥ,,False
ITA-5.76.21,Condition due to improper emetic therapy,vamana-apacāraḥ,,False
ITA-5.76.22,Condition of incomplete emetic therapy,vamana-ayogaḥ,,False
ITA-5.76.23,Condition due to excessive therapeutic emesis,vamana-atiyogaḥ,,False
ITA-5.76.24,Condition due to improper emetic therapy,vamanamithyāyogaḥ/ avamyānām vamana vyāpadaḥ,,False
ITA-5.76.25,Condition caused by emetic therapy administered to person suffering from trauma,kṣateṣu vamanasya vyāpadaḥ,,False
ITA-5.76.26,Condition caused by emetic therapy administered to person with consumption,kṣīṇātisthūlakṛśabālavṝddhadurbalānāmauṣadhabalāsahatvāt,,False
ITA-5.76.27,"Condition caused by emetic therapy administered to person who is tired, thirsty and hungry",śrāntapipāsitakṣudhiteṣu vamanasya vyāpadaḥ,,False
ITA-5.76.28,"Condition caused by emetic therapy administered to person indulging in excessive physical activity, fasting, sex, loud reading of books and excessive thinking",karmabhārādhvahtopavāsamaithunādhyayanavyāyāmacintāprasakta,,False
ITA-5.76.29,Condition caused by emetic therapy administered to pregnant woman,gārbhiṇyāma vamanasya vyapadaḥ,,False
ITA-5.76.30,Condition caused by emetic therapy administered to sensitive person,sukumāra vamanasya vyapadaḥ,,False
ITA-5.76.31,Condition caused by emetic therapy administered to person whose gut is occluded,samvṝta koṣṭha vamanasya vyapadaḥ,,False
ITA-5.76.32,"Condition caused by emetic therapy administered to person with epistaxis, haematemesis",ūrdhvagaraktapitta vamanasya vyapadaḥ,,False
ITA-5.76.33,Condition caused by emetic therapy administered to person already subject to incessant vomiting,prasakta cchardi vamanasya vyapadaḥ,Vamana-dushta-roga,False
ITA-5.76.34,Condition caused by emetic therapy administered to person with upward movement of vata,ūrdhvavātāsthāpitānuvāsita vamanasya vyapadaḥ,Vata-vamana-dushta-roga,False
ITA-5.76.35,Condition caused by emetic therapy administered to person with heart disease,hṝdrogi vamanasya vyapadaḥ,Vamana-dushta-roga,False
ITA-5.76.36,Condition caused by emetic therapy administered to person with abnormal peristalsis,udāvartā vamanasya vyapadaḥ,Vamana-dushta-roga,False
ITA-5.76.37,Condition caused by emetic therapy administered to a person with urinary suppression,mūtrāghāta vamanasya vyapadaḥ,Vata-dushta-roga,False
ITA-5.76.38,Condition caused by emetic therapy administered to a person with cataract,timira vamanasya vyapadaḥ,Vamana-dushta-roga,False
ITA-5.76.39,Condition caused by emetic therapy administered to person with headache,śiraḥśūlaḥ vamanasya vyapadaḥ,Vata-dushta-roga,False
ITA-5.76.40,Condition of improper administration of emetic therapy,vamana-vyāpadaḥ,Vamana-dushta-roga,False
