ITA_ID,English_Term,Sanskrit_IAST
ITA-5.76.33,Condition caused by emetic therapy administered to person already subject to incessant vomiting,prasakta cchardi vamanasya vyapadaḥ
ITA-5.76.34,Condition caused by emetic therapy administered to person with upward movement of vata,ūrdhvavātāsthāpitānuvāsita vamanasya vyapadaḥ
ITA-5.76.35,Condition caused by emetic therapy administered to person with heart disease,hṝdrogi vamanasya vyapadaḥ
ITA-5.76.36,Condition caused by emetic therapy administered to person with abnormal peristalsis,udāvartā vamanasya vyapadaḥ
ITA-5.76.37,Condition caused by emetic therapy administered to a person with urinary suppression,mūtrāghāta vamanasya vyapadaḥ
ITA-5.76.38,Condition caused by emetic therapy administered to a person with cataract,timira vamanasya vyapadaḥ
ITA-5.76.39,Condition caused by emetic therapy administered to person with headache,śiraḥśūlaḥ vamanasya vyapadaḥ
ITA-5.76.40,Condition of improper administration of emetic therapy,vamana-vyāpadaḥ
ITA-5.76.41,Condition of abdominal distension due to faulty emetic therapy,ādhmānamvamanavyāpat
ITA-5.76.42,Condition of scissoring pain in throat region due to faulty emetic therapy,parikartikā-vamanavyāpat
ITA-5.76.43,Condition of exudation of liquid from oral/nasal route due to faulty emetic therapy,parisrāva-vamanavyāpat
ITA-5.76.44,"Condition of tightness in precordial region, due to faulty emetic therapy",hṝdayopasaraṇam/ hṝdagrahaḥvamanavyāpat
ITA-5.76.45,Condition of stiffness of body due to faulty emetic therapy,gātragrahaḥvamanavyāpat
ITA-5.76.46,Condition of bleeding due to faulty emetic therapy,jīvādānam-vamanavyāpat
ITA-5.76.47,Condition of rectal prolapse or mental perversion due to faulty emetic therapy,vibraṃśaḥ-vamanavyāpat
ITA-5.76.48,Condition of body rigidity due to faulty emetic therapy,stambhaḥ-vamanavyāpat
ITA-5.76.49,Condition of severe mental fatigue due to faulty emetic therapy,klamaḥ-vamanavyāpat
ITA-5.76.50,Condition of vitiated vata pain due to faulty emetic therapy,vātaśūlavyāpat
ITA-5.76.51,Condition due to improper purgation therapy,virecanakarmacikitsāpacāraḥ
ITA-5.76.52,Signs of excessive administration of purgation therapy,virecanātiyogaḥ
ITA-5.76.53,Condition of insufficient purgation,virecanāyogaḥ
ITA-5.76.54,Condition of improper purgation therapy,mithyāvirecanam/ virecanamithyāyogaḥ
ITA-5.76.55,Condition caused by purgation therapy administered to person in delicate health,subhaga-virecanavyāpat
ITA-5.76.56,Condition caused by purgation therapy administered to people with fragile bodily constitution,sukumāra-virecanavyāpat
ITA-5.76.57,Condition caused by purgation therapy administered to person having anal injury,kṣatagudasya virecanavyāpat
ITA-5.76.58,Condition caused by purgation therapy administered to person with rectal prolapse,muktanālavirecanavyāpat
ITA-5.76.59,Condition caused by purgation therapy administered to person bleeding from lower orifices,adhogaraktapittavirecanavyāpat
ITA-5.76.60,Condition caused by purgation therapy administered to person who is fasting,vilaṃghitadurbalendriyālpāgnini
ITA-5.76.61,Condition caused by purgation therapy administered to person whose mind is agitated by passion,kāmādivyagramanasovirecanavyāpat
ITA-5.76.62,Condition caused by purgation therapy administered to person with indigestion,ajīrṇa-virecanavyāpat
ITA-5.76.63,Condition caused by purgation therapy administered to person with fever of recent origin,navajvari-virecanavyāpat
ITA-5.76.64,Condition caused by purgation therapy administered to person intoxicated by alcohol,madātyayitavirecanavyāpat
ITA-5.76.65,Condition caused by purgation therapy administered to person with abdominal distension,ādhmāta-virecanavyāpat
ITA-5.76.66,Condition caused by purgation therapy administered to person afflicated with foreign body,śalyārdita-virecanavyāpat
ITA-5.76.67,Condition caused by purgation therapy administered to person with bodily injury,abhighāta-virecanavyāpat
ITA-5.76.68,Condition caused by purgation therapy administered to overunctuous person,atisnigdhavirecanavyāpat
ITA-5.76.69,Condition caused by purgation therapy administered to person who has undergone excessive drying therapy,atirukṣa-virecanavyāpat
ITA-5.76.70,Condition caused by purgation therapy administered to person with costive bowel habit,dāruṇakoṣṭhavirecanavyāpat
ITA-5.76.71,Condition of improper administration of purgative therapy,virecanavyāpat
ITA-5.76.72,Condition of abdominal distension due to faulty purgative therapy,ādhmānavirecanavyāpat
ITA-5.76.73,Condition of scissoring pain in anal region due to faulty purgative therapy,parikartikāvirecanavyāpat
ITA-5.76.74,Condition of exudation of liquid from anal region due to faulty purgative therapy,parisrāvavirecanavyāpat
ITA-5.76.75,Condition of migration to precordial region due to faulty purgative therapy,hṝdayopasaraṇam/ hṝdagrahavirecanavyāpat
ITA-5.76.76,Condition of stiffness of body due to faulty purgative therapy,gātragrahavirecanavyāpat
ITA-5.76.77,Condition of bleeding due to faulty purgative therapy,jīvādānavirecanavyāpat
ITA-5.76.78,Condition of rectal prolapse due to faulty purgative therapy,vibhramśavirecanavyāpat
ITA-5.76.79,Condition of rigidity due to faulty purgative therapy,stambhavirecanavyāpat
ITA-5.76.80,Condition due to faulty purgative therapy,upadravavirecanavyāpat
ITA-5.76.81,Condition of mental fatigue due to faulty purgative therapy,klamavirecanavyāpat
ITA-5.76.82,Condition of constipation due to faulty purgative therapy,vibandhavyāpat
ITA-5.76.83,Condition due to incomplete elimination of purgative drugs,sāvaśeṣauṣadhavyāpat
ITA-5.76.84,Condition due to improper administration of enema therapy,bastikarmacikitsāpacāraḥ
ITA-5.76.85,Condition due to improper administration of enema,bastivyāpad
ITA-5.76.86,Condition due to subnormal or inadequate administration of enema therapy,ayogabastivyāpat
ITA-5.76.87,Condition due to excessive; administration of enema therapy,atiyogabastivyāpat
ITA-5.76.88,Condition of mental fatigue due to faulty enema therapy,klamabastivyāpat
ITA-5.76.89,Condition of flatulence due to faulty enema therapy,ādhmānabastivyāpat
ITA-5.76.90,Condition of hiccups due to faulty enema therapy,hikkābastivyāpat
ITA-5.76.91,Condition of discomfort in precordial region due to faulty enema therapy,hṛtprāptibastivyāpat
ITA-5.76.92,Condition of excessive upward movement of gas due to faulty enema therapy,ūrdhvatābastivyāpat
ITA-5.76.93,Condition of gripping pain in abdomen and stools mixed with blood due to faulty enema therapy,pravāhikābastivyāpat
ITA-5.76.94,Condition of headache due to faulty enema therapy,śiro-artibastivyāpat
ITA-5.76.95,Condition of body aches due to faulty enema therapy,aṅgārtibastivyāpat
ITA-5.76.96,Signs of sawing pain due to faulty enema therapy,parikartikābastivyāpat
ITA-5.76.97,Condition of excessive discharge due to faulty enema therapy,parisrāvabastivyāpat
ITA-5.76.98,Condition due to improper administration of decoction enema,āsthāpanāpacāraḥ/ nirūhabastyapacāraḥ
ITA-5.76.99,Condition due to excessively administered evacuative; non-oily enema,nirūhātiyogaḥ
ITA-5.76.100,Condition due to inadequate or subnormal administration of evacuative; non-oily decoction enema,nirūhabastyayogaḥ
ITA-5.76.101,Condition of improper administration of medicated non-oily enema,nirūhamithyāyogaḥ
ITA-5.76.102,Condition caused by medicated decoction enema administered to person with indigestion,ajīrṇa; atisnigdha; pītasnehānāṃ āsthāpanasya vyāpadaḥ
ITA-5.76.103,Condition caused by medicated decoction enema administered to person with aggravated dosha,utkliṣṭadoṣa; mandāgnera āsthāpanasya vyāpadaḥ
ITA-5.76.104,Condition caused by medicated decoction enema administered to person fatigued by travelling,yānaklāntasya āsthāpanasya vyāpadaḥ
ITA-5.76.105,Condition caused by medicated decoction enema administered to person who is extremely emaciated and weak,atidurbala; kṣutārta ttṝṣṇārta; śramārtānāM āsthāpanasya vyāpadaḥ
ITA-5.76.106,Condition caused by medicated decoction enema administered to person who is excessively lean,atikṝśasya āsthāpanasya vyāpadaḥ
ITA-5.76.107,Condition caused by medicated decoction enema administered to person who has eaten and drunk water,bhuktabhakta; pītodakasya āsthāpanasya vyāpadaḥ
ITA-5.76.108,Condition caused by medicated decoction enema administered to person who has just taken emetic therapy and purgation therapy,vamitaviriktayostu āsthāpanasya vyāpadaḥ
ITA-5.76.109,Condition caused by medicated decoction enema administered to person who has just taken errhine therapy,kṝtanastah karmaṇo āsthāpanaṃ
ITA-5.76.110,Condition caused by medicated decoction enema administered to person who is angry or fearful,kṝddhabhīta āsthāpanasya vyāpadaḥ
ITA-5.76.111,"Condition caused by medicated non oily enema administered to person who is intoxicated, swooning",matta mūrcchitayora āsthāpanasya vyāpadaḥ
ITA-5.76.112,"Condition caused by medicated decoction enema administered to person who is vomiting, and has excessive mucosal secretions, breathing problems, cough and hiccups",prasakta cchardirniṣṭhīvikā śvāsa kāsahikkārtānāṃ āsthāpanasya vyāpadaḥ
ITA-5.76.113,"Condition caused by medicated decoction enema administered to person with partial intestinal obstruction, perforation, ascites or abdominal distension",baddhodara; chidrodara; udakodara; ādhmānārtānāṃ āsthāpanasyavyāpadaḥ
ITA-5.76.114,Condition caused by medicated decoction enema administered to person with intumescence of abdomen with constipation and flatus,alasaka; visūcika; āma prajāta; āmātisāriṇāma āsthāpanasyavyāpadaḥ
ITA-5.76.115,Condition caused by medicated decoction enema administered to person with diabetes and skin diseases,madhumeha kuṣṭhinorvyādheḥ āsthāpanasya vyāpadaḥ
ITA-5.76.116,Condition due to improper medicated oily enema,"anuvāsana/ sneha basti karma cikitsāpacāra, sneha basti vyāpad"
ITA-5.76.117,Condition caused by excessive administration of medicated oily enema,anuvāsanātiyoga/ snehavastiatiyoga
ITA-5.76.118,Condition caused by inadequate or subnormal administration of medicated oily enema,anuvāsanavastyayoga/ snehavastiayoga
ITA-5.76.119,Condition of improper administration medicated oily enema,anuvāsanamityayoga
ITA-5.76.120,Condition caused by medicated oily enema administered to person who has not eaten,abhukta bhaktasya anuvāsanasya vyāpadaḥ
ITA-5.76.121,Condition caused by medicated oily enema administered to person with fever of recent origin.,navajvara pāṇḍuroga kāmalā pramehiṇāM anuvāsanasya vyāpadaḥ
ITA-5.76.122,Condition caused by medicated oily enema administered to person with piles,arśasasya anuvāsanasya vyāpadaḥ
ITA-5.76.123,Condition caused by medicated oily enema administered to person with anorexia,arocakārtasya anuvāsanasya vyāpadaḥ
ITA-5.76.124,Condition caused by medicated oily enema administered to person with diminished digestive capacity and weak person,mandāgni durbalayora anuvāsanasya vyāpadaḥ
ITA-5.76.125,Condition caused by medicated oily enema administered to person with coryza and splenomegaly,pratiśyāya plīhādayoḥ anuvāsanasya vyāpadaḥ
ITA-5.76.126,Condition of obstruction of unctuous enema emulsion by vata,snehaṃ vātāvṝtaṃ sneha basti vyāpad
ITA-5.76.127,Condition of obstruction of unctuous enema emulsion by pitta,snehaṃ pittāvṝtaṃ sneha basti vyāpad
ITA-5.76.128,Signs of obstruction of unctuous enema emulsion by kapha,snehaṃ śleśmāvṝtaṃ sneha basti vyāpad
ITA-5.76.129,Condition of obstruction of unctuous enema emulsion obstructed by food,snehaṃ aśanāvṝtaṃ sneha basti vyāpad
ITA-5.76.130,Condition of obstruction of unctuous enema emulsion by stool,snehaṃ viḍāvṝtaṃ sneha basti vyāpad
ITA-5.76.131,Condition due to administration of enema on empty stomach,abhukte ca praṇītasya sneha basti vyāpad
ITA-5.76.132,Condition due to Excessive use of maintenance oily enema,yāpanavasti-atiyogaḥ
ITA-5.76.133,Condition due to improper application of bloodletting,raktamokṣaṇa-apacāraḥ
ITA-5.76.134,Condition due to suboptimal or inadequate bloodletting,raktamokṣaṇa-ayogaḥ
ITA-5.76.135,Condition due to excessive bloodletting,raktamokṣaṇa-atiyogaḥ
ITA-5.76.136,Condition due to improper application of bloodletting,raktamokṣaṇamithyāyogaḥ
ITA-5.76.137,Condition due to arresting blood vitiated by dosha,duṣṭaraktastaṃbhanam
ITA-5.76.138,Condition due to improper errhine therapy,nasyakarmacikitsāpacāraḥ
ITA-5.76.139,Condition due to excessive administration of errhine therapy,nasyātiyogaḥ
ITA-5.76.140,Condition due to inappropriate administration of errhine therapy,nasyāyogaḥ
ITA-5.76.141,Condition due to improper administration of inhalation therapy,nasyamithyāyogaḥ/ śirovirecanamithyāyogaḥ/ nasyavyāpat
ITA-5.76.142,Condition due to inhalation therapy administered to person with indigestion and full stomach,ajīrṇa; bhukta bhakte nasya vyāpadaḥ
ITA-5.76.143,Condition due to inhalation therapy administered to person who has taken oleation therapy,pītasneha; madyatoyapātukāmānāṃ nasya vyāpadaḥ
ITA-5.76.144,Condition due to inhalation therapy administered to person who has taken a head bath,snātaśirasaḥ nasya vyāpadaḥ
ITA-5.76.145,Condition due to inhalation therapy administered to person who is hungry,kṣudhārtasya nasya vyāpadaḥ
ITA-5.76.146,Condition due to inhalation therapy administered to person who is thirsty,tṝṣṇārtasya nasya vyāpadaḥ
ITA-5.76.147,Condition due to inhalation therapy administered to person with fatigue; intoxication or syncope,śrāmārtamattamūrcchitānāma nasya vyāpadaḥ
ITA-5.76.148,Condition due to inhalation therapy administered to person injured by sharp and blunt weapon,śastradaṇḍahate nasya vyāpadaḥ
ITA-5.76.149,Condition due to inhalation therapy administered to person fatigued by excessive indulgence in sexual activities; exercise or alcohol,vyavāya vyāyāma pānaklāntānāṃ nasya vyāpadaḥ
ITA-5.76.150,Condition due to inhalation therapy administered to person with fever of recent onset and grief,navajvare śoke nasya vyāpadaḥ
ITA-5.76.151,Condition due to inhalation therapy administered to person who has taken purgation therapy,viriktasya nasya vyāpadaḥ
ITA-5.76.152,Complications caused by inhalation therapy administered to person who has taken unctuous enema,anuvāsitasya nasya vyāpadaḥ
ITA-5.76.153,Condition due to inhalation therapy administered to a pregnant woman,garbhiṇyā nasya vyāpadaḥ
ITA-5.76.154,Condition due to inhalation therapy administered to person with coryza of recent origin,navapratiśyāyartasya nasya vyāpadaḥ
ITA-5.76.155,Condition due to inhalation therapy administered in inappropriate season or on a cloudy day,anṛtau durdine nasya vyāpadaḥ
ITA-5.76.156,Condition due to suboptimal or inadequate dosage of oily snuff,snehananasya-ayoga/ snehananasyahīnayogaḥ
ITA-5.76.157,Condition due to overdosage of oily snuff,snehananasya-atiyogaḥ
ITA-5.76.158,Condition due to suboptimal or inadequate dosage of evacuatory snuff,śirovirecananasyaayogaḥ/ śirovirecananasyahīnayogaḥ
ITA-5.76.159,Condition due to overdosage of evacuatory snuff,śirovirecananasyaatiyogaḥ
ITA-5.76.160,Condition due to improper application of medicated smoke,dhūmapāna-apacāraḥ
ITA-5.76.161,Condition due to untimely application of medicated smoke therapy,akāladhūmapānaḥ
ITA-5.76.162,Condition due to suboptimal application of medicated smoke therapy,dhūmapāna-ayogaḥ
ITA-5.76.163,Condition due to excess application or overuse of application of medicated smoke therapy,dhūmapāna-atiyogaḥ
ITA-5.76.164,Condition due to improper application of medicated smoke therapy,dhūmapānamithyāyogaḥ
ITA-5.76.165,Condition due to improper gargling therapy,kavalacikitsāpacāraḥ
ITA-5.76.166,Condition due to suboptimal use of gargling therapy,kavalahīnayogaḥ
ITA-5.76.167,Condition due to excessive use of gargling therapy,kavala-atiyogaḥ
ITA-5.76.168,Condition due to improper application of eyedrops,āścyotana-apacāraḥ
ITA-5.76.169,Condition due to suboptimal application of eyedrops,āścyotana-ayogaḥ
ITA-5.76.170,Condition due to excessive use of eyedrops,āścyotanātiyogaḥ
ITA-5.76.171,Condition due to application of very cold eyedrops,atiśīta-aścyotanaḥ
ITA-5.76.172,Condition due to application of very hot and irritating eyedrops,atyuṣṇatīkṣṇaāścyotanaḥ
ITA-5.76.173,Condition due to improper application of collyrium,añjana-apacāraḥ
ITA-5.76.174,Condition of improper application of collyrium,añjanamithyāyogaḥ
ITA-5.76.175,Condition of excessive application of collyrium,añjanātiyogaḥ
ITA-5.76.176,Condition due to improper application of scraping collyrium,lekhanāñjana-apacāraḥ
ITA-5.76.177,Condition due to suboptimal application of scraping collyrium,lekhanāñjana-ayogaḥ
ITA-5.76.178,Condition due to excessive application of scraping collyrium,lekhanāñjana-atiyogaḥ
ITA-5.76.179,Condition due to improper application of soothing collyrium,prasādāñjana-apacāraḥ
ITA-5.76.180,Condition due to underdosage of soothing collyrium,prasādāñjana-ayogaḥ
ITA-5.76.181,Condition due to overdosage of soothing collyrium,prasādāñjana-atiyogaḥ
ITA-5.76.182,Condition due to improper application of healing collyrium,ropaṇāñjana-apacāraḥ
ITA-5.76.183,Condition due to underdosage of healing collyrium,ropaṇāñjana-ayogaḥ
ITA-5.76.184,Condition due to overdosage of healing collyrium,ropaṇāñjana-atiyogaḥ
ITA-5.76.185,Condition due to improper application of lubrication therapy on the eyes,tarpaṇa-apacāraḥ
ITA-5.76.186,Condition of suboptimal application of lubrication therapy on the eyes,tarpaṇahīnayogaḥ
ITA-5.76.187,Condition of excessive application of lubrication therapy on the eyes,tarpaṇātiyogaḥ
ITA-5.76.188,Condition due to improper application of juice expressed from warm herbal bolus on the eyes,puṭapāka-apacāraḥ
ITA-5.76.189,Condition of suboptimal retention of specially prepared medications in the eye,puṭapāka-hīnayogaḥ
ITA-5.76.190,Condition of excessive retention of specially prepared medications in the eye,puṭapāka-atiyogaḥ
ITA-5.76.191,Condition due to one of the eight impediments during a gap between two key panchakarma procedures,parihārakāla-vyāpadaḥ/ aparihārasevanam
ITA-5.76.192,Condition of loud and excessive speech during panchakarma therapy recovery period,parihārakāle uccabhāṣyam
ITA-5.76.193,Condition of jolting by conveyance during panchakarma therapy recovery period,parihārakāle rathakṣobhaḥ
ITA-5.76.194,Condition of long walk during panchakarma therapy recovery period,parihārakāle aticaṅkramaṇam
ITA-5.76.195,Condition of prolonged sitting during panchakarma therapy recovery period,parihārakāle ati-āsanam
ITA-5.76.196,Condition of indigestion during panchakarma therapy recovery period,parihārakāle ajīrṇabhojanam
ITA-5.76.197,Condition of unwholesome food and irregular meal during panchakarma therapy recovery period,parihārakāle ahitabhojanam
ITA-5.76.198,Condition of midday sleep during panchakarma therapy recovery period,parihārakāle divāsvapnaḥ
ITA-5.76.199,Condition of sexual intercourse during panchakarma therapy recovery period,parihārakāle mithyāvyavāyaḥ
ITA-5.76.200,Condition of improper surgical intervention,śastrakarma-apacāraḥ
ITA-5.76.201,Condition due to faulty surgical procedure,śastravibhramaḥ
ITA-5.76.202,Condition due to improper piercing of ear lobule or pinna,karṇavyadhajanyarogaḥ
ITA-5.76.203,"Condition of fever, swelling due to improper piercing of child’s ear",kālikā
ITA-5.76.204,Condition of development of knots due to improper piercing of child’s ear,marmarikā
ITA-5.76.205,Condition of neck stiffness due to improper piercing of child’s ear,lohitakā
