ITA_ID,English_Term,Sanskrit_IAST
ITA-5.76.68,Condition caused by purgation therapy administered to overunctuous person,atisnigdhavirecanavyapat
ITA-5.76.69,Condition caused by purgation therapy administered to person who has undergone excessive drying therapy,atiruksha-virecanavyapat
ITA-5.76.70,Condition caused by purgation therapy administered to person with costive bowel habit,darunakoshthavirecanavyapat
ITA-5.76.71,Condition of improper administration of purgative therapy,virecanavyapat
ITA-5.76.72,Condition of abdominal distension due to faulty purgative therapy,adhmanavirecanavyapat
ITA-5.76.73,Condition of scissoring pain in anal region due to faulty purgative therapy,parikartikavirecanavyapat
ITA-5.76.74,Condition of exudation of liquid from anal region due to faulty purgative therapy,parisravavirecanavyapat
ITA-5.76.75,Condition of migration to precordial region due to faulty purgative therapy,hridayopasaranam/ hridagrahavirecanavyapat
ITA-5.76.76,Condition of stiffness of body due to faulty purgative therapy,gatragrahavirecanavyapat
ITA-5.76.77,Condition of bleeding due to faulty purgative therapy,jivadanavirecanavyapat
ITA-5.76.78,Condition of rectal prolapse due to faulty purgative therapy,vibhramshavirecanavyapat
ITA-5.76.79,Condition of rigidity due to faulty purgative therapy,stambhavirecanavyapat
ITA-5.76.80,Condition due to faulty purgative therapy,upadravavirecanavyapat
ITA-5.76.81,Condition of mental fatigue due to faulty purgative therapy,klamavirecanavyapat
ITA-5.76.82,Condition of constipation due to faulty purgative therapy,vibandhavyapat
ITA-5.76.83,Condition due to incomplete elimination of purgative drugs,savasheshaushadhavyapat
ITA-5.76.84,Condition due to improper administration of enema therapy,bastikarmacikitsapacarah
ITA-5.76.85,Condition due to improper administration of enema,bastivyapad
ITA-5.76.86,Condition due to subnormal or inadequate administration of enema therapy,ayogabastivyapat
ITA-5.76.87,Condition due to excessive; administration of enema therapy,atiyogabastivyapat
ITA-5.76.88,Condition of mental fatigue due to faulty enema therapy,klamabastivyapat
ITA-5.76.89,Condition of flatulence due to faulty enema therapy,adhmanabastivyapat
ITA-5.76.90,Condition of hiccups due to faulty enema therapy,hikkabastivyapat
ITA-5.76.91,Condition of discomfort in precordial region due to faulty enema therapy,hritpraptibastivyapat
ITA-5.76.92,Condition of excessive upward movement of gas due to faulty enema therapy,urdhvatabastivyapat
ITA-5.76.93,Condition of gripping pain in abdomen and stools mixed with blood due to faulty enema therapy,pravahikabastivyapat
ITA-5.76.94,Condition of headache due to faulty enema therapy,shiro-artibastivyapat
ITA-5.76.95,Condition of body aches due to faulty enema therapy,angartibastivyapat
ITA-5.76.96,Signs of sawing pain due to faulty enema therapy,parikartikabastivyapat
ITA-5.76.97,Condition of excessive discharge due to faulty enema therapy,parisravabastivyapat
ITA-5.76.98,Condition due to improper administration of decoction enema,asthapanapacarah/ niruhabastyapacarah
ITA-5.76.99,Condition due to excessively administered evacuative; non-oily enema,niruhatiyogah
ITA-5.76.100,Condition due to inadequate or subnormal administration of evacuative; non-oily decoction enema,niruhabastyayogah
ITA-5.76.101,Condition of improper administration of medicated non-oily enema,niruhamithyayogah
ITA-5.76.102,Condition caused by medicated decoction enema administered to person with indigestion,ajirna; atisnigdha; pitasnehanam asthapanasya vyapadah
ITA-5.76.103,Condition caused by medicated decoction enema administered to person with aggravated dosha,utklishtadosha; mandagnera asthapanasya vyapadah
ITA-5.76.104,Condition caused by medicated decoction enema administered to person fatigued by travelling,yanaklantasya asthapanasya vyapadah
ITA-5.76.105,Condition caused by medicated decoction enema administered to person who is extremely emaciated and weak,atidurbala; kshutarta ttrishnarta; shramartanaM asthapanasya vyapadah
ITA-5.76.106,Condition caused by medicated decoction enema administered to person who is excessively lean,atikrishasya asthapanasya vyapadah
ITA-5.76.107,Condition caused by medicated decoction enema administered to person who has eaten and drunk water,bhuktabhakta; pitodakasya asthapanasya vyapadah
ITA-5.76.108,Condition caused by medicated decoction enema administered to person who has just taken emetic therapy and purgation therapy,vamitaviriktayostu asthapanasya vyapadah
ITA-5.76.109,Condition caused by medicated decoction enema administered to person who has just taken errhine therapy,kritanastah karmano asthapanam
ITA-5.76.110,Condition caused by medicated decoction enema administered to person who is angry or fearful,kriddhabhita asthapanasya vyapadah
ITA-5.76.111,"Condition caused by medicated non oily enema administered to person who is intoxicated, swooning",matta murcchitayora asthapanasya vyapadah
ITA-5.76.112,"Condition caused by medicated decoction enema administered to person who is vomiting, and has excessive mucosal secretions, breathing problems, cough and hiccups",prasakta cchardirnishthivika shvasa kasahikkartanam asthapanasya vyapadah
ITA-5.76.113,"Condition caused by medicated decoction enema administered to person with partial intestinal obstruction, perforation, ascites or abdominal distension",baddhodara; chidrodara; udakodara; adhmanartanam asthapanasyavyapadah
ITA-5.76.114,Condition caused by medicated decoction enema administered to person with intumescence of abdomen with constipation and flatus,alasaka; visucika; ama prajata; amatisarinama asthapanasyavyapadah
ITA-5.76.115,Condition caused by medicated decoction enema administered to person with diabetes and skin diseases,madhumeha kushthinorvyadheh asthapanasya vyapadah
ITA-5.76.116,Condition due to improper medicated oily enema,"anuvasana/ sneha basti karma cikitsapacara, sneha basti vyapad"
ITA-5.76.117,Condition caused by excessive administration of medicated oily enema,anuvasanatiyoga/ snehavastiatiyoga
ITA-5.76.118,Condition caused by inadequate or subnormal administration of medicated oily enema,anuvasanavastyayoga/ snehavastiayoga
ITA-5.76.119,Condition of improper administration medicated oily enema,anuvasanamityayoga
ITA-5.76.120,Condition caused by medicated oily enema administered to person who has not eaten,abhukta bhaktasya anuvasanasya vyapadah
ITA-5.76.121,Condition caused by medicated oily enema administered to person with fever of recent origin.,navajvara panduroga kamala pramehinaM anuvasanasya vyapadah
ITA-5.76.122,Condition caused by medicated oily enema administered to person with piles,arshasasya anuvasanasya vyapadah
ITA-5.76.123,Condition caused by medicated oily enema administered to person with anorexia,arocakartasya anuvasanasya vyapadah
ITA-5.76.124,Condition caused by medicated oily enema administered to person with diminished digestive capacity and weak person,mandagni durbalayora anuvasanasya vyapadah
ITA-5.76.125,Condition caused by medicated oily enema administered to person with coryza and splenomegaly,pratishyaya plihadayoh anuvasanasya vyapadah
ITA-5.76.126,Condition of obstruction of unctuous enema emulsion by vata,sneham vatavritam sneha basti vyapad
ITA-5.76.127,Condition of obstruction of unctuous enema emulsion by pitta,sneham pittavritam sneha basti vyapad
ITA-5.76.128,Signs of obstruction of unctuous enema emulsion by kapha,sneham shleshmavritam sneha basti vyapad
ITA-5.76.129,Condition of obstruction of unctuous enema emulsion obstructed by food,sneham ashanavritam sneha basti vyapad
ITA-5.76.130,Condition of obstruction of unctuous enema emulsion by stool,sneham vidavritam sneha basti vyapad
ITA-5.76.131,Condition due to administration of enema on empty stomach,abhukte ca pranitasya sneha basti vyapad
ITA-5.76.132,Condition due to Excessive use of maintenance oily enema,yapanavasti-atiyogah
ITA-5.76.133,Condition due to improper application of bloodletting,raktamokshana-apacarah
ITA-5.76.134,Condition due to suboptimal or inadequate bloodletting,raktamokshana-ayogah
ITA-5.76.135,Condition due to excessive bloodletting,raktamokshana-atiyogah
ITA-5.76.136,Condition due to improper application of bloodletting,raktamokshanamithyayogah
ITA-5.76.137,Condition due to arresting blood vitiated by dosha,dushtaraktastambhanam
ITA-5.76.138,Condition due to improper errhine therapy,nasyakarmacikitsapacarah
ITA-5.76.139,Condition due to excessive administration of errhine therapy,nasyatiyogah
ITA-5.76.140,Condition due to inappropriate administration of errhine therapy,nasyayogah
ITA-5.76.141,Condition due to improper administration of inhalation therapy,nasyamithyayogah/ shirovirecanamithyayogah/ nasyavyapat
ITA-5.76.142,Condition due to inhalation therapy administered to person with indigestion and full stomach,ajirna; bhukta bhakte nasya vyapadah
ITA-5.76.143,Condition due to inhalation therapy administered to person who has taken oleation therapy,pitasneha; madyatoyapatukamanam nasya vyapadah
ITA-5.76.144,Condition due to inhalation therapy administered to person who has taken a head bath,snatashirasah nasya vyapadah
ITA-5.76.145,Condition due to inhalation therapy administered to person who is hungry,kshudhartasya nasya vyapadah
ITA-5.76.146,Condition due to inhalation therapy administered to person who is thirsty,trishnartasya nasya vyapadah
ITA-5.76.147,Condition due to inhalation therapy administered to person with fatigue; intoxication or syncope,shramartamattamurcchitanama nasya vyapadah
ITA-5.76.148,Condition due to inhalation therapy administered to person injured by sharp and blunt weapon,shastradandahate nasya vyapadah
ITA-5.76.149,Condition due to inhalation therapy administered to person fatigued by excessive indulgence in sexual activities; exercise or alcohol,vyavaya vyayama panaklantanam nasya vyapadah
ITA-5.76.150,Condition due to inhalation therapy administered to person with fever of recent onset and grief,navajvare shoke nasya vyapadah
ITA-5.76.151,Condition due to inhalation therapy administered to person who has taken purgation therapy,viriktasya nasya vyapadah
ITA-5.76.152,Complications caused by inhalation therapy administered to person who has taken unctuous enema,anuvasitasya nasya vyapadah
ITA-5.76.153,Condition due to inhalation therapy administered to a pregnant woman,garbhinya nasya vyapadah
ITA-5.76.154,Condition due to inhalation therapy administered to person with coryza of recent origin,navapratishyayartasya nasya vyapadah
ITA-5.76.155,Condition due to inhalation therapy administered in inappropriate season or on a cloudy day,anritau durdine nasya vyapadah
ITA-5.76.156,Condition due to suboptimal or inadequate dosage of oily snuff,snehananasya-ayoga/ snehananasyahinayogah
ITA-5.76.157,Condition due to overdosage of oily snuff,snehananasya-atiyogah
ITA-5.76.158,Condition due to suboptimal or inadequate dosage of evacuatory snuff,shirovirecananasyaayogah/ shirovirecananasyahinayogah
ITA-5.76.159,Condition due to overdosage of evacuatory snuff,shirovirecananasyaatiyogah
ITA-5.76.160,Condition due to improper application of medicated smoke,dhumapana-apacarah
ITA-5.76.161,Condition due to untimely application of medicated smoke therapy,akaladhumapanah
ITA-5.76.162,Condition due to suboptimal application of medicated smoke therapy,dhumapana-ayogah
ITA-5.76.163,Condition due to excess application or overuse of application of medicated smoke therapy,dhumapana-atiyogah
ITA-5.76.164,Condition due to improper application of medicated smoke therapy,dhumapanamithyayogah
ITA-5.76.165,Condition due to improper gargling therapy,kavalacikitsapacarah
ITA-5.76.166,Condition due to suboptimal use of gargling therapy,kavalahinayogah
ITA-5.76.167,Condition due to excessive use of gargling therapy,kavala-atiyogah
ITA-5.76.168,Condition due to improper application of eyedrops,ashcyotana-apacarah
ITA-5.76.169,Condition due to suboptimal application of eyedrops,ashcyotana-ayogah
ITA-5.76.170,Condition due to excessive use of eyedrops,ashcyotanatiyogah
ITA-5.76.171,Condition due to application of very cold eyedrops,atishita-ashcyotanah
ITA-5.76.172,Condition due to application of very hot and irritating eyedrops,atyushnatikshnaashcyotanah
ITA-5.76.173,Condition due to improper application of collyrium,anjana-apacarah
ITA-5.76.174,Condition of improper application of collyrium,anjanamithyayogah
ITA-5.76.175,Condition of excessive application of collyrium,anjanatiyogah
ITA-5.76.176,Condition due to improper application of scraping collyrium,lekhananjana-apacarah
ITA-5.76.177,Condition due to suboptimal application of scraping collyrium,lekhananjana-ayogah
ITA-5.76.178,Condition due to excessive application of scraping collyrium,lekhananjana-atiyogah
ITA-5.76.179,Condition due to improper application of soothing collyrium,prasadanjana-apacarah
ITA-5.76.180,Condition due to underdosage of soothing collyrium,prasadanjana-ayogah
ITA-5.76.181,Condition due to overdosage of soothing collyrium,prasadanjana-atiyogah
ITA-5.76.182,Condition due to improper application of healing collyrium,ropananjana-apacarah
ITA-5.76.183,Condition due to underdosage of healing collyrium,ropananjana-ayogah
ITA-5.76.184,Condition due to overdosage of healing collyrium,ropananjana-atiyogah
ITA-5.76.185,Condition due to improper application of lubrication therapy on the eyes,tarpana-apacarah
ITA-5.76.186,Condition of suboptimal application of lubrication therapy on the eyes,tarpanahinayogah
ITA-5.76.187,Condition of excessive application of lubrication therapy on the eyes,tarpanatiyogah
ITA-5.76.188,Condition due to improper application of juice expressed from warm herbal bolus on the eyes,putapaka-apacarah
ITA-5.76.189,Condition of suboptimal retention of specially prepared medications in the eye,putapaka-hinayogah
ITA-5.76.190,Condition of excessive retention of specially prepared medications in the eye,putapaka-atiyogah
ITA-5.76.191,Condition due to one of the eight impediments during a gap between two key panchakarma procedures,pariharakala-vyapadah/ apariharasevanam
ITA-5.76.192,Condition of loud and excessive speech during panchakarma therapy recovery period,pariharakale uccabhashyam
ITA-5.76.193,Condition of jolting by conveyance during panchakarma therapy recovery period,pariharakale rathakshobhah
ITA-5.76.194,Condition of long walk during panchakarma therapy recovery period,pariharakale aticankramanam
ITA-5.76.195,Condition of prolonged sitting during panchakarma therapy recovery period,pariharakale ati-asanam
ITA-5.76.196,Condition of indigestion during panchakarma therapy recovery period,pariharakale ajirnabhojanam
ITA-5.76.197,Condition of unwholesome food and irregular meal during panchakarma therapy recovery period,pariharakale ahitabhojanam
ITA-5.76.198,Condition of midday sleep during panchakarma therapy recovery period,pariharakale divasvapnah
ITA-5.76.199,Condition of sexual intercourse during panchakarma therapy recovery period,pariharakale mithyavyavayah
ITA-5.76.200,Condition of improper surgical intervention,shastrakarma-apacarah
ITA-5.76.201,Condition due to faulty surgical procedure,shastravibhramah
ITA-5.76.202,Condition due to improper piercing of ear lobule or pinna,karnavyadhajanyarogah
ITA-5.76.203,"Condition of fever, swelling due to improper piercing of child's ear",kalika
ITA-5.76.204,Condition of development of knots due to improper piercing of child's ear,marmarika
ITA-5.76.205,Condition of neck stiffness due to improper piercing of child's ear,lohitaka
ITA-5.76.206,Condition of improper repair of punctured ear,karnavyadhanasandhanaayogah
ITA-5.76.207,Condition of improper repair of punctured ear causing vatavitiated blood,vatadushtaraktah
ITA-5.76.208,Condition of improper repair of punctured ear causing pittavitiated blood,pittadushtaraktah
ITA-5.76.209,Condition of improper repair of punctured ear causing kaphavitiated blood,kaphadushtaraktah
ITA-5.76.210,Condition of improper repair of punctured ear causing excessive bleeding,atipravrittaraktah
ITA-5.76.211,Condition due to scanty bleeding condition,alpapravrittaraktah
ITA-5.76.212,Condition due to improper puncturing in eye diseases,linganashamithyavedhanam
ITA-5.76.213,Doncition due to excessive scraping in eye diseases,lekhanatiyogah
ITA-5.76.214,Condition due to inadequate scraping in eye diseases,lekhanayogah
ITA-5.76.215,Condition due to improper application of alkali substance,ksharakarma-apacarah
ITA-5.76.216,Condition due to improper application of alkali substance,ksharavibhramah
ITA-5.76.217,Condition due to excessive internal usage of alkali solution,ksharapana-atiyogah
ITA-5.76.218,Condition due to excessive cauterization or burns due to application of alkali substance,kshara-atidagdhah
ITA-5.76.219,Condition due to excessive burns to the anus due to application of alkali substance,kshara-atidagdhagudah
ITA-5.76.220,Condition due to excessive burns to the nose due to application of alkali substance,kshara-atidagdhanasa
ITA-5.76.221,Condition due to excessive burns to the eye due to application of alkali substance,kshara-atidagdhanetram
ITA-5.76.222,Condition due to excessive burns to the ear due to application of alkali substance,kshara-atidagdhashrotram
ITA-5.76.223,Condition due to inadequate application of alkali substance,kshara-hinadagdhah / durdagdhah
ITA-5.76.224,Condition due to due to improper application of thermal cautery,agnikarma-apacarah
ITA-5.76.225,Condition due to due to improper application of thermal cautery,agnivibhramah
ITA-5.76.226,Condition due to excessive burns due to therapeutic cautery,agni-atidagdhah
ITA-5.76.227,Condition due to excessive cautery of nose,nasa-atidagdhah
ITA-5.76.228,Condition due to excessive cautery of anus,atidagdha-gudah
